,Time,Object id,Class_type,Class-likelihood,X,Y
930,2023-04-09T22:30:31.332000,313,Person,0.18000000715255737,604,112
931,2023-04-09T22:30:31.662000,313,Person,0.1599999964237213,605,112
932,2023-04-09T22:30:31.992000,313,Person,0.18000000715255737,605,111
933,2023-04-09T22:30:32.332000,313,Person,0.18000000715255737,605,111
934,2023-04-09T22:30:32.662000,313,Person,0.18000000715255737,605,111
935,2023-04-09T22:30:34.332000,314,Person,0.15000000596046448,604,111
936,2023-04-09T22:30:34.662000,314,Person,0.18000000715255737,605,111
937,2023-04-09T22:30:34.992000,314,Person,0.18000000715255737,605,111
938,2023-04-09T22:30:35.332000,314,Person,0.1599999964237213,604,112
939,2023-04-09T22:30:35.662000,314,Person,0.1599999964237213,604,112
940,2023-04-09T22:30:35.992000,314,Person,0.1599999964237213,604,112
941,2023-04-09T22:30:37.662000,315,Person,0.17000000178813934,604,111
942,2023-04-09T22:30:37.992000,315,Person,0.17000000178813934,604,111
943,2023-04-09T22:30:38.332000,315,Person,0.17000000178813934,604,111
944,2023-04-09T22:30:38.662000,315,Person,0.18000000715255737,605,111
945,2023-04-09T22:30:38.992000,315,Person,0.18000000715255737,605,111
946,2023-04-09T22:30:39.332000,315,Person,0.18000000715255737,604,112
947,2023-04-09T22:30:39.662000,315,Person,0.18000000715255737,604,112
948,2023-04-09T22:30:39.992000,315,Person,0.18000000715255737,604,112
949,2023-04-09T22:30:40.992000,316,Person,0.15000000596046448,604,111
950,2023-04-09T22:30:41.332000,316,Person,0.15000000596046448,604,111
951,2023-04-09T22:30:41.662000,316,Person,0.15000000596046448,604,111
952,2023-04-09T22:30:41.992000,316,Person,0.18000000715255737,604,111
953,2023-04-09T22:30:42.332000,316,Person,0.18000000715255737,604,112
954,2023-04-09T22:30:42.662000,316,Person,0.18000000715255737,605,112
955,2023-04-09T22:30:42.992000,316,Person,0.20000000298023224,604,112
956,2023-04-09T22:30:43.332000,316,Person,0.20000000298023224,604,112
957,2023-04-09T22:30:43.662000,316,Person,0.20000000298023224,604,112
958,2023-04-09T22:30:45.992000,317,Person,0.20000000298023224,605,111
959,2023-04-09T22:30:46.332000,317,Person,0.20000000298023224,605,111
960,2023-04-09T22:30:46.662000,317,Person,0.20000000298023224,605,111
961,2023-04-09T22:30:49.332000,318,Person,0.1899999976158142,605,111
962,2023-04-09T22:30:49.662000,318,Person,0.1899999976158142,605,111
963,2023-04-09T22:30:49.992000,318,Person,0.1899999976158142,605,111
964,2023-04-09T22:30:54.661000,319,Person,0.20000000298023224,605,111
965,2023-04-09T22:30:54.991000,319,Person,0.20000000298023224,605,111
966,2023-04-09T22:30:55.332000,319,Person,0.20000000298023224,605,111
967,2023-04-09T22:30:57.662000,320,Person,0.1599999964237213,605,111
968,2023-04-09T22:30:57.992000,320,Person,0.1599999964237213,605,111
969,2023-04-09T22:30:58.332000,320,Person,0.1599999964237213,605,111
970,2023-04-09T22:30:59.662000,321,Person,0.1599999964237213,604,111
971,2023-04-09T22:30:59.992000,321,Person,0.1599999964237213,604,111
972,2023-04-09T22:31:00.331000,321,Person,0.23000000417232513,605,112
973,2023-04-09T22:31:00.661000,321,Person,0.23000000417232513,605,112
974,2023-04-09T22:31:00.991000,321,Person,0.23000000417232513,605,112
975,2023-04-09T22:31:07.992000,322,Person,0.1599999964237213,605,111
976,2023-04-09T22:31:08.332000,322,Person,0.17000000178813934,604,111
977,2023-04-09T22:31:08.662000,322,Person,0.17000000178813934,604,111
978,2023-04-09T22:31:08.992000,322,Person,0.17000000178813934,605,111
979,2023-04-09T22:31:09.332000,322,Person,0.17000000178813934,605,111
980,2023-04-09T22:31:09.662000,322,Person,0.17000000178813934,605,111
981,2023-04-09T22:31:17.662000,323,Person,0.17000000178813934,604,112
982,2023-04-09T22:31:17.992000,323,Person,0.17000000178813934,604,112
983,2023-04-09T22:31:18.332000,323,Person,0.17000000178813934,604,112
984,2023-04-09T22:31:18.992000,323,Person,0.17000000178813934,605,112
985,2023-04-09T22:31:19.332000,323,Person,0.17000000178813934,605,112
986,2023-04-09T22:31:19.662000,323,Person,0.17000000178813934,605,112
987,2023-04-09T22:31:23.976000,324,Person,0.17000000178813934,605,111
988,2023-04-09T22:31:24.316000,324,Person,0.17000000178813934,605,111
989,2023-04-09T22:31:24.646000,324,Person,0.17000000178813934,605,111
990,2023-04-09T22:31:29.647000,325,Person,0.23000000417232513,605,111
991,2023-04-09T22:31:29.977000,325,Person,0.1899999976158142,605,112
992,2023-04-09T22:31:30.317000,325,Person,0.1899999976158142,605,112
993,2023-04-09T22:31:30.647000,325,Person,0.1899999976158142,605,112
994,2023-04-09T22:31:38.318000,326,Person,0.1599999964237213,605,112
995,2023-04-09T22:31:38.648000,326,Person,0.1599999964237213,605,112
996,2023-04-09T22:31:38.978000,326,Person,0.1599999964237213,605,112
997,2023-04-09T22:31:39.648000,326,Person,0.20000000298023224,605,112
998,2023-04-09T22:31:39.978000,326,Person,0.20000000298023224,605,112
999,2023-04-09T22:31:40.317000,326,Person,0.18000000715255737,605,111
1000,2023-04-09T22:31:40.647000,326,Person,0.18000000715255737,605,111
1001,2023-04-09T22:31:40.977000,326,Person,0.18000000715255737,605,111
1002,2023-04-09T22:31:57.647000,327,Person,0.1599999964237213,604,112
1003,2023-04-09T22:31:57.977000,327,Person,0.1599999964237213,604,112
1004,2023-04-09T22:31:58.317000,327,Person,0.18000000715255737,605,111
1005,2023-04-09T22:31:58.647000,327,Person,0.18000000715255737,605,111
1006,2023-04-09T22:31:58.977000,327,Person,0.18000000715255737,605,111
1007,2023-04-09T22:32:03.646000,328,Person,0.1599999964237213,605,111
1008,2023-04-09T22:32:03.976000,328,Person,0.1599999964237213,605,111
1009,2023-04-09T22:32:04.316000,328,Person,0.1599999964237213,605,111
1010,2023-04-09T22:32:04.976000,328,Person,0.17000000178813934,604,112
1011,2023-04-09T22:32:05.317000,328,Person,0.17000000178813934,604,112
1012,2023-04-09T22:32:05.647000,328,Person,0.17000000178813934,604,112
1013,2023-04-09T22:32:11.977000,329,Person,0.17000000178813934,605,112
1014,2023-04-09T22:32:12.317000,329,Person,0.17000000178813934,605,112
1015,2023-04-09T22:32:12.647000,329,Person,0.17000000178813934,605,112
1016,2023-04-09T22:32:17.647000,330,Person,0.1599999964237213,605,112
1017,2023-04-09T22:32:17.977000,330,Person,0.1599999964237213,605,112
1018,2023-04-09T22:32:18.317000,330,Person,0.1599999964237213,605,112
1019,2023-04-09T22:32:20.646000,331,Person,0.18000000715255737,604,111
1020,2023-04-09T22:32:20.976000,331,Person,0.18000000715255737,604,111
